date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:10:52	196/196	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Oct%202022%2001:10:52%20GMT	http://localhost:8888/knbc/templates/aaika/js/images/prettyPhoto/dark_rounded/loader.gif	/Users/jermainebrown/websites/KNBC/localhost_8888/knbc/templates/aaika/js/images/prettyPhoto/dark_rounded/loader.gif	(from http://localhost:8888/knbc/templates/aaika/js/masterslider/prettyPhoto.css)
22:10:53	196/196	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Oct%202022%2001:10:53%20GMT	http://localhost:8888/knbc/templates/aaika/js/images/prettyPhoto/dark_square/loader.gif	/Users/jermainebrown/websites/KNBC/localhost_8888/knbc/templates/aaika/js/images/prettyPhoto/dark_square/loader.gif	(from http://localhost:8888/knbc/templates/aaika/js/masterslider/prettyPhoto.css)
22:10:53	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2028%20Oct%202022%2001:10:53%20GMT	http://localhost:8888/knbc/templates/aaika/js/masterslider/skins/default/light-skin-1-retina.png	/Users/jermainebrown/websites/KNBC/localhost_8888/knbc/templates/aaika/js/masterslider/skins/default/light-skin-1-retina.png	(from http://localhost:8888/knbc/templates/aaika/js/masterslider/skins/default/style.css)
22:10:53	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2028%20Oct%202022%2001:10:53%20GMT	http://localhost:8888/knbc/templates/aaika/js/masterslider/skins/default/light-skin-1.png	/Users/jermainebrown/websites/KNBC/localhost_8888/knbc/templates/aaika/js/masterslider/skins/default/light-skin-1.png	(from http://localhost:8888/knbc/templates/aaika/js/masterslider/skins/default/style.css)
22:10:54	196/196	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Oct%202022%2001:10:54%20GMT	http://localhost:8888/knbc/templates/aaika/js/images/prettyPhoto/dark_square/sprite.png	/Users/jermainebrown/websites/KNBC/localhost_8888/knbc/templates/aaika/js/images/prettyPhoto/dark_square/sprite.png	(from http://localhost:8888/knbc/templates/aaika/js/masterslider/prettyPhoto.css)
22:10:55	196/196	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Oct%202022%2001:10:55%20GMT	http://localhost:8888/knbc/templates/aaika/js/images/prettyPhoto/dark_square/btnNext.png	/Users/jermainebrown/websites/KNBC/localhost_8888/knbc/templates/aaika/js/images/prettyPhoto/dark_square/btnNext.png	(from http://localhost:8888/knbc/templates/aaika/js/masterslider/prettyPhoto.css)
22:10:56	196/196	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Oct%202022%2001:10:56%20GMT	http://localhost:8888/knbc/templates/aaika/js/images/prettyPhoto/dark_square/btnPrevious.png	/Users/jermainebrown/websites/KNBC/localhost_8888/knbc/templates/aaika/js/images/prettyPhoto/dark_square/btnPrevious.png	(from http://localhost:8888/knbc/templates/aaika/js/masterslider/prettyPhoto.css)
22:10:57	196/196	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Oct%202022%2001:10:57%20GMT	http://localhost:8888/knbc/templates/aaika/js/images/prettyPhoto/light_square/sprite.png	/Users/jermainebrown/websites/KNBC/localhost_8888/knbc/templates/aaika/js/images/prettyPhoto/light_square/sprite.png	(from http://localhost:8888/knbc/templates/aaika/js/masterslider/prettyPhoto.css)
22:10:58	196/196	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Oct%202022%2001:10:58%20GMT	http://localhost:8888/knbc/templates/aaika/js/images/prettyPhoto/light_square/btnNext.png	/Users/jermainebrown/websites/KNBC/localhost_8888/knbc/templates/aaika/js/images/prettyPhoto/light_square/btnNext.png	(from http://localhost:8888/knbc/templates/aaika/js/masterslider/prettyPhoto.css)
22:10:59	196/196	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Oct%202022%2001:10:59%20GMT	http://localhost:8888/knbc/templates/aaika/js/images/prettyPhoto/light_square/btnPrevious.png	/Users/jermainebrown/websites/KNBC/localhost_8888/knbc/templates/aaika/js/images/prettyPhoto/light_square/btnPrevious.png	(from http://localhost:8888/knbc/templates/aaika/js/masterslider/prettyPhoto.css)
22:11:00	196/196	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Oct%202022%2001:11:00%20GMT	http://localhost:8888/knbc/templates/aaika/js/images/prettyPhoto/facebook/sprite.png	/Users/jermainebrown/websites/KNBC/localhost_8888/knbc/templates/aaika/js/images/prettyPhoto/facebook/sprite.png	(from http://localhost:8888/knbc/templates/aaika/js/masterslider/prettyPhoto.css)
22:11:01	196/196	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Oct%202022%2001:11:01%20GMT	http://localhost:8888/knbc/templates/aaika/js/images/prettyPhoto/facebook/contentPatternTop.png	/Users/jermainebrown/websites/KNBC/localhost_8888/knbc/templates/aaika/js/images/prettyPhoto/facebook/contentPatternTop.png	(from http://localhost:8888/knbc/templates/aaika/js/masterslider/prettyPhoto.css)
22:11:02	196/196	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Oct%202022%2001:11:02%20GMT	http://localhost:8888/knbc/templates/aaika/js/images/prettyPhoto/facebook/contentPatternLeft.png	/Users/jermainebrown/websites/KNBC/localhost_8888/knbc/templates/aaika/js/images/prettyPhoto/facebook/contentPatternLeft.png	(from http://localhost:8888/knbc/templates/aaika/js/masterslider/prettyPhoto.css)
22:11:03	196/196	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Oct%202022%2001:11:03%20GMT	http://localhost:8888/knbc/templates/aaika/js/images/prettyPhoto/facebook/contentPatternRight.png	/Users/jermainebrown/websites/KNBC/localhost_8888/knbc/templates/aaika/js/images/prettyPhoto/facebook/contentPatternRight.png	(from http://localhost:8888/knbc/templates/aaika/js/masterslider/prettyPhoto.css)
22:11:04	196/196	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Oct%202022%2001:11:04%20GMT	http://localhost:8888/knbc/templates/aaika/js/images/prettyPhoto/facebook/loader.gif	/Users/jermainebrown/websites/KNBC/localhost_8888/knbc/templates/aaika/js/images/prettyPhoto/facebook/loader.gif	(from http://localhost:8888/knbc/templates/aaika/js/masterslider/prettyPhoto.css)
22:11:05	196/196	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Oct%202022%2001:11:05%20GMT	http://localhost:8888/knbc/templates/aaika/js/images/prettyPhoto/facebook/btnNext.png	/Users/jermainebrown/websites/KNBC/localhost_8888/knbc/templates/aaika/js/images/prettyPhoto/facebook/btnNext.png	(from http://localhost:8888/knbc/templates/aaika/js/masterslider/prettyPhoto.css)
22:11:06	196/196	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Oct%202022%2001:11:06%20GMT	http://localhost:8888/knbc/templates/aaika/js/images/prettyPhoto/facebook/btnPrevious.png	/Users/jermainebrown/websites/KNBC/localhost_8888/knbc/templates/aaika/js/images/prettyPhoto/facebook/btnPrevious.png	(from http://localhost:8888/knbc/templates/aaika/js/masterslider/prettyPhoto.css)
22:11:07	196/196	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Oct%202022%2001:11:07%20GMT	http://localhost:8888/knbc/templates/aaika/js/images/prettyPhoto/facebook/contentPatternBottom.png	/Users/jermainebrown/websites/KNBC/localhost_8888/knbc/templates/aaika/js/images/prettyPhoto/facebook/contentPatternBottom.png	(from http://localhost:8888/knbc/templates/aaika/js/masterslider/prettyPhoto.css)
22:11:08	196/196	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Oct%202022%2001:11:08%20GMT	http://localhost:8888/knbc/templates/aaika/js/images/prettyPhoto/facebook/default_thumbnail.gif	/Users/jermainebrown/websites/KNBC/localhost_8888/knbc/templates/aaika/js/images/prettyPhoto/facebook/default_thumbnail.gif	(from http://localhost:8888/knbc/templates/aaika/js/masterslider/prettyPhoto.css)
22:11:09	1032/1032	---M--	200	added ('OK')	image/png	etag:%22408-50845aa26fa00%22	http://localhost:8888/knbc/templates/aaika/js/basicslider/prev.png	/Users/jermainebrown/websites/KNBC/localhost_8888/knbc/templates/aaika/js/basicslider/prev.png	(from http://localhost:8888/knbc/templates/aaika/js/basicslider/bacslider.css)
22:11:10	1032/1032	---M--	200	added ('OK')	image/png	etag:%22408-50845a9515a80%22	http://localhost:8888/knbc/templates/aaika/js/basicslider/next.png	/Users/jermainebrown/websites/KNBC/localhost_8888/knbc/templates/aaika/js/basicslider/next.png	(from http://localhost:8888/knbc/templates/aaika/js/basicslider/bacslider.css)
22:11:11	3208/3208	---M--	200	added ('OK')	image/gif	etag:%22c88-50424126cb080%22	http://localhost:8888/knbc/templates/aaika/js/cubeportfolio/cbp-loading.gif	/Users/jermainebrown/websites/KNBC/localhost_8888/knbc/templates/aaika/js/cubeportfolio/cbp-loading.gif	(from http://localhost:8888/knbc/templates/aaika/js/cubeportfolio/cubeportfolio.min.css)
22:11:12	8487/8487	---M--	200	added ('OK')	image/png	etag:%222127-50424126cb080%22	http://localhost:8888/knbc/templates/aaika/js/cubeportfolio/cbp-sprite.png	/Users/jermainebrown/websites/KNBC/localhost_8888/knbc/templates/aaika/js/cubeportfolio/cbp-sprite.png	(from http://localhost:8888/knbc/templates/aaika/js/cubeportfolio/cubeportfolio.min.css)
22:11:13	4178/4178	---M--	200	added ('OK')	image/gif	etag:%221052-50424126cb080%22	http://localhost:8888/knbc/templates/aaika/js/cubeportfolio/cbp-loading-popup.gif	/Users/jermainebrown/websites/KNBC/localhost_8888/knbc/templates/aaika/js/cubeportfolio/cbp-loading-popup.gif	(from http://localhost:8888/knbc/templates/aaika/js/cubeportfolio/cubeportfolio.min.css)
22:11:14	451/451	---M--	200	added ('OK')	image/png	etag:%221c3-5085c225bac80%22	http://localhost:8888/knbc/templates/aaika/js/flexslider/pre-arrow.png	/Users/jermainebrown/websites/KNBC/localhost_8888/knbc/templates/aaika/js/flexslider/pre-arrow.png	(from http://localhost:8888/knbc/templates/aaika/js/flexslider/flexslider.css)
22:11:15	456/456	---M--	200	added ('OK')	image/png	etag:%221c8-5085c21860d00%22	http://localhost:8888/knbc/templates/aaika/js/flexslider/next-arrow.png	/Users/jermainebrown/websites/KNBC/localhost_8888/knbc/templates/aaika/js/flexslider/next-arrow.png	(from http://localhost:8888/knbc/templates/aaika/js/flexslider/flexslider.css)
22:11:16	545/545	---M--	200	added ('OK')	image/png	etag:%22221-4f272cd747e80%22	http://localhost:8888/knbc/templates/aaika/js/flexslider/next-horizontal-two.png	/Users/jermainebrown/websites/KNBC/localhost_8888/knbc/templates/aaika/js/flexslider/next-horizontal-two.png	(from http://localhost:8888/knbc/templates/aaika/js/flexslider/skin.css)
22:11:17	196/196	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Oct%202022%2001:11:17%20GMT	http://localhost:8888/knbc/templates/aaika/js/flexslider/prev-horizontal.png	/Users/jermainebrown/websites/KNBC/localhost_8888/knbc/templates/aaika/js/flexslider/prev-horizontal.png	(from http://localhost:8888/knbc/templates/aaika/js/flexslider/skin.css)
22:11:18	525/525	---M--	200	added ('OK')	image/png	etag:%2220d-4f272cc24cd00%22	http://localhost:8888/knbc/templates/aaika/js/flexslider/prev-horizontal-two.png	/Users/jermainebrown/websites/KNBC/localhost_8888/knbc/templates/aaika/js/flexslider/prev-horizontal-two.png	(from http://localhost:8888/knbc/templates/aaika/js/flexslider/skin.css)
22:11:19	196/196	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Oct%202022%2001:11:19%20GMT	http://localhost:8888/knbc/templates/aaika/js/flexslider/next-horizontal.png	/Users/jermainebrown/websites/KNBC/localhost_8888/knbc/templates/aaika/js/flexslider/next-horizontal.png	(from http://localhost:8888/knbc/templates/aaika/js/flexslider/skin.css)
22:11:20	5097/5097	---M--	200	added ('OK')	image/jpeg	etag:%2213e9-5192aa7ace500%22	http://localhost:8888/knbc/templates/aaika/images/site-img54.jpg	/Users/jermainebrown/websites/KNBC/localhost_8888/knbc/templates/aaika/images/site-img54.jpg	(from http://localhost:8888/knbc/templates/aaika/js/tabs/assets/css/responsive-tabs.css)
22:11:21	5097/5097	---M--	200	added ('OK')	image/jpeg	etag:%2213e9-5192aa826f700%22	http://localhost:8888/knbc/templates/aaika/images/site-img55.jpg	/Users/jermainebrown/websites/KNBC/localhost_8888/knbc/templates/aaika/images/site-img55.jpg	(from http://localhost:8888/knbc/templates/aaika/js/tabs/assets/css/responsive-tabs.css)
22:11:22	5097/5097	---M--	200	added ('OK')	image/jpeg	etag:%2213e9-5192aa9f0ba80%22	http://localhost:8888/knbc/templates/aaika/images/site-img56.jpg	/Users/jermainebrown/websites/KNBC/localhost_8888/knbc/templates/aaika/images/site-img56.jpg	(from http://localhost:8888/knbc/templates/aaika/js/tabs/assets/css/responsive-tabs.css)
22:11:23	196/196	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Oct%202022%2001:11:23%20GMT	http://localhost:8888/knbc/templates/aaika/js/img/modal-bg.png	/Users/jermainebrown/websites/KNBC/localhost_8888/knbc/templates/aaika/js/img/modal-bg.png	(from http://localhost:8888/knbc/templates/aaika/js/tooltips/darktooltip.css)
22:11:24	1517/1517	---M--	200	added ('OK')	image/gif	etag:%225ed-4f703a9687380%22	http://localhost:8888/knbc/templates/aaika/js/carouselowl/AjaxLoader.gif	/Users/jermainebrown/websites/KNBC/localhost_8888/knbc/templates/aaika/js/carouselowl/AjaxLoader.gif	(from http://localhost:8888/knbc/templates/aaika/js/carouselowl/owl.carousel.css)
22:11:25	116/116	---M--	200	added ('OK')	image/png	etag:%2274-4f703a9687380%22	http://localhost:8888/knbc/templates/aaika/js/carouselowl/grabbing.png	/Users/jermainebrown/websites/KNBC/localhost_8888/knbc/templates/aaika/js/carouselowl/grabbing.png	(from http://localhost:8888/knbc/templates/aaika/js/carouselowl/owl.carousel.css)
22:11:27	23779/-1	---M--	200	added ('OK')	text/html	date:Fri,%2028%20Oct%202022%2001:11:26%20GMT	http://localhost:8888/knbc/index.php/about-us	/Users/jermainebrown/websites/KNBC/localhost_8888/knbc/index.php/about-us.html	(from http://localhost:8888/knbc/)
22:11:28	450/450	---M--	200	added ('OK')	image/svg+xml	etag:%221c2-5e9dd7ce54e00%22	http://localhost:8888/knbc/components/com_osgallery/assets/images/zoom.svg	/Users/jermainebrown/websites/KNBC/localhost_8888/knbc/components/com_osgallery/assets/images/zoom.svg	(from http://localhost:8888/knbc/components/com_osgallery/assets/css/os-gallery.css)
22:11:28	856/856	---M--	200	added ('OK')	image/png	etag:%22358-5e9dd7ce54e00%22	http://localhost:8888/knbc/components/com_osgallery/assets/images/shareLink.png	/Users/jermainebrown/websites/KNBC/localhost_8888/knbc/components/com_osgallery/assets/images/shareLink.png	(from http://localhost:8888/knbc/components/com_osgallery/assets/css/os-gallery.css)
22:11:29	653/653	---M--	200	added ('OK')	image/png	etag:%2228d-5e9dd7ce54e00%22	http://localhost:8888/knbc/components/com_osgallery/assets/images/downloadButton.png	/Users/jermainebrown/websites/KNBC/localhost_8888/knbc/components/com_osgallery/assets/images/downloadButton.png	(from http://localhost:8888/knbc/components/com_osgallery/assets/css/os-gallery.css)
22:11:30	6681/6681	---M--	200	added ('OK')	image/gif	etag:%221a19-5e9dd7ce54e00%22	http://localhost:8888/knbc/components/com_osgallery/assets/images/preloader.gif	/Users/jermainebrown/websites/KNBC/localhost_8888/knbc/components/com_osgallery/assets/images/preloader.gif	(from http://localhost:8888/knbc/components/com_osgallery/assets/css/os-gallery.css)
22:11:35	862859/862859	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22d2a8b-5e9de4d648c80%22	http://localhost:8888/knbc/images/com_osgallery/gal-1/original/ontario-grand-interior1A3C5208-DC35-1A11-6A03-712907DB53F6.jpg	/Users/jermainebrown/websites/KNBC/localhost_8888/knbc/images/com_osgallery/gal-1/original/ontario-grand-interior1A3C5208-DC35-1A11-6A03-712907DB53F6.jpg	(from http://localhost:8888/knbc/index.php/gazebo-cabana)
22:13:26	1928369/1928369	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%221d6cb1-5e9e62733a840%22	http://localhost:8888/knbc/images/com_osgallery/gal-4/original/sawmillstructure-gallery-011jpgBCF094B3-7C54-A2C5-0BCC-80E812DD6305.jpg	/Users/jermainebrown/websites/KNBC/localhost_8888/knbc/images/com_osgallery/gal-4/original/sawmillstructure-gallery-011jpgBCF094B3-7C54-A2C5-0BCC-80E812DD6305.jpg	(from http://localhost:8888/knbc/index.php/construction)
22:16:04	2442400/2442400	UR-M--	200	added ('Partial%20Content')	image/png	etag:%222544a0-5e9e5e0cf0700%22	http://localhost:8888/knbc/images/com_osgallery/gal-3/original/cupola-ring-sprak-screen-1536x1024199A06A3-597E-DA66-78D9-A75EF6AD9128.png	/Users/jermainebrown/websites/KNBC/localhost_8888/knbc/images/com_osgallery/gal-3/original/cupola-ring-sprak-screen-1536x1024199A06A3-597E-DA66-78D9-A75EF6AD9128.png	(from http://localhost:8888/knbc/index.php/furniture-and-fire-pits)
22:16:08	2545/2545	---M--	200	added ('OK')	image/gif	etag:%229f1-515420174a600%22	http://localhost:8888/knbc/media/com_uniterevolution2/assets/rs-plugin/assets/loader.gif	/Users/jermainebrown/websites/KNBC/localhost_8888/knbc/media/com_uniterevolution2/assets/rs-plugin/assets/loader.gif	(from http://localhost:8888/knbc/media/com_uniterevolution2/assets/rs-plugin/css/settings.css)
22:17:34	3740285/3740285	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%2239127d-5e9e627246600%22	http://localhost:8888/knbc/images/com_osgallery/gal-4/original/sawmill-gallery-09jpegB83A326C-A02A-EDB6-9152-17B85E98E0D2.jpg	/Users/jermainebrown/websites/KNBC/localhost_8888/knbc/images/com_osgallery/gal-4/original/sawmill-gallery-09jpegB83A326C-A02A-EDB6-9152-17B85E98E0D2.jpg	(from http://localhost:8888/knbc/index.php/construction)
22:29:36	7388914/7388914	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%2270bef2-5e9e5e0bfc4c0%22	http://localhost:8888/knbc/images/com_osgallery/gal-3/original/4-chiminea-outdoor-fireplace-editFB967B07-92C8-AC20-DE06-29219C86CE63.jpg	/Users/jermainebrown/websites/KNBC/localhost_8888/knbc/images/com_osgallery/gal-3/original/4-chiminea-outdoor-fireplace-editFB967B07-92C8-AC20-DE06-29219C86CE63.jpg	(from http://localhost:8888/knbc/index.php/furniture-and-fire-pits)
22:31:23	7617931/7617931	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22743d8b-5e9e627246600%22	http://localhost:8888/knbc/images/com_osgallery/gal-4/original/sawmill-gallery-13-scaledjpeg8B7AF31A-0440-75EE-37DE-DE97E2C0085C.jpg	/Users/jermainebrown/websites/KNBC/localhost_8888/knbc/images/com_osgallery/gal-4/original/sawmill-gallery-13-scaledjpeg8B7AF31A-0440-75EE-37DE-DE97E2C0085C.jpg	(from http://localhost:8888/knbc/index.php/construction)
